"recorte","agente","inicio_semana","ano_epi","semana_epi","casos"
"Metropolitana I","influenza",2024-03-10,2024,11,30
"Metropolitana I","influenza",2024-03-17,2024,12,35
"Metropolitana I","influenza",2024-03-24,2024,13,14
"Metropolitana I","influenza",2024-03-31,2024,14,35
"Metropolitana I","influenza",2024-04-07,2024,15,35
"Metropolitana I","influenza",2024-04-14,2024,16,28
"Metropolitana I","influenza",2024-04-21,2024,17,32
"Metropolitana I","influenza",2024-04-28,2024,18,26
"Metropolitana I","influenza",2024-05-05,2024,19,23
"Metropolitana I","influenza",2024-05-12,2024,20,21
"Metropolitana I","influenza",2024-05-19,2024,21,22
"Metropolitana I","influenza",2024-05-26,2024,22,19
"Metropolitana I","influenza",2024-06-02,2024,23,15
"Metropolitana I","influenza",2024-06-09,2024,24,22
"Metropolitana I","influenza",2024-06-16,2024,25,10
"Metropolitana I","influenza",2024-06-23,2024,26,12
"Metropolitana I","influenza",2024-06-30,2024,27,21
"Metropolitana I","influenza",2024-07-07,2024,28,19
"Metropolitana I","influenza",2024-07-14,2024,29,13
"Metropolitana I","influenza",2024-07-21,2024,30,9
"Metropolitana I","influenza",2024-07-28,2024,31,9
"Metropolitana I","influenza",2024-08-04,2024,32,7
"Metropolitana I","influenza",2024-08-11,2024,33,16
"Metropolitana I","influenza",2024-08-18,2024,34,12
"Metropolitana I","influenza",2024-08-25,2024,35,8
"Metropolitana I","influenza",2024-09-01,2024,36,10
"Metropolitana I","influenza",2024-09-08,2024,37,12
"Metropolitana I","influenza",2024-09-15,2024,38,26
"Metropolitana I","influenza",2024-09-22,2024,39,16
"Metropolitana I","influenza",2024-09-29,2024,40,11
"Metropolitana I","influenza",2024-10-06,2024,41,20
"Metropolitana I","influenza",2024-10-13,2024,42,21
"Metropolitana I","influenza",2024-10-20,2024,43,21
"Metropolitana I","influenza",2024-10-27,2024,44,21
"Metropolitana I","influenza",2024-11-03,2024,45,16
"Metropolitana I","influenza",2024-11-10,2024,46,16
"Metropolitana I","influenza",2024-11-17,2024,47,9
"Metropolitana I","influenza",2024-11-24,2024,48,17
"Metropolitana I","influenza",2024-12-01,2024,49,10
"Metropolitana I","influenza",2024-12-08,2024,50,16
"Metropolitana I","influenza",2024-12-15,2024,51,12
"Metropolitana I","influenza",2024-12-22,2024,52,12
"Metropolitana I","influenza",2024-12-29,2025,1,13
"Metropolitana I","influenza",2025-01-05,2025,2,6
"Metropolitana I","influenza",2025-01-12,2025,3,4
"Metropolitana I","influenza",2025-01-19,2025,4,11
"Metropolitana I","influenza",2025-01-26,2025,5,11
"Metropolitana I","influenza",2025-02-02,2025,6,2
"Metropolitana I","influenza",2025-02-09,2025,7,6
"Metropolitana I","influenza",2025-02-16,2025,8,5
"Metropolitana I","influenza",2025-02-23,2025,9,3
"Metropolitana I","influenza",2025-03-02,2025,10,3
"Metropolitana I","influenza",2025-03-09,2025,11,11
"Metropolitana I","influenza",2025-03-16,2025,12,11
"Metropolitana I","influenza",2025-03-23,2025,13,15
"Metropolitana I","influenza",2025-03-30,2025,14,20
"Metropolitana I","influenza",2025-04-06,2025,15,21
"Metropolitana I","influenza",2025-04-13,2025,16,44
"Metropolitana I","influenza",2025-04-20,2025,17,60
"Metropolitana I","influenza",2025-04-27,2025,18,72
"Metropolitana I","influenza",2025-05-04,2025,19,78
"Metropolitana I","influenza",2025-05-11,2025,20,111
"Metropolitana I","influenza",2025-05-18,2025,21,114
"Metropolitana I","influenza",2025-05-25,2025,22,84
"Metropolitana I","influenza",2025-06-01,2025,23,76
"Metropolitana I","influenza",2025-06-08,2025,24,45
"Metropolitana I","influenza",2025-06-15,2025,25,36
"Metropolitana I","influenza",2025-06-22,2025,26,21
"Metropolitana I","influenza",2025-06-29,2025,27,25
"Metropolitana I","influenza",2025-07-06,2025,28,24
"Metropolitana I","influenza",2025-07-13,2025,29,14
"Metropolitana I","influenza",2025-07-20,2025,30,10
"Metropolitana I","influenza",2025-07-27,2025,31,4
"Metropolitana I","influenza",2025-08-03,2025,32,9
"Metropolitana I","influenza",2025-08-10,2025,33,8
"Metropolitana I","influenza",2025-08-17,2025,34,9
"Metropolitana I","influenza",2025-08-24,2025,35,16
"Metropolitana I","influenza",2025-08-31,2025,36,12
"Metropolitana I","influenza",2025-09-07,2025,37,8
"Metropolitana I","influenza",2025-09-14,2025,38,25
"Metropolitana I","influenza",2025-09-21,2025,39,24
"Metropolitana I","influenza",2025-09-28,2025,40,36
"Metropolitana I","influenza",2025-10-05,2025,41,20
"Metropolitana I","influenza",2025-10-12,2025,42,29
"Metropolitana I","influenza",2025-10-19,2025,43,37
"Metropolitana I","influenza",2025-10-26,2025,44,25
"Metropolitana I","influenza",2025-11-02,2025,45,16
"Metropolitana I","influenza",2025-11-09,2025,46,23
"Metropolitana I","influenza",2025-11-16,2025,47,18
"Metropolitana I","influenza",2025-11-23,2025,48,13
"Metropolitana I","influenza",2025-11-30,2025,49,9
"Metropolitana I","influenza",2025-12-07,2025,50,4
"Metropolitana I","influenza",2025-12-14,2025,51,14
"Metropolitana I","influenza",2025-12-21,2025,52,10
"Metropolitana I","influenza",2025-12-28,2025,53,3
"Metropolitana I","vsr",2022-01-02,2022,1,4
"Metropolitana I","vsr",2022-01-09,2022,2,5
"Metropolitana I","vsr",2022-01-16,2022,3,5
"Metropolitana I","vsr",2022-01-23,2022,4,4
"Metropolitana I","vsr",2022-01-30,2022,5,1
"Metropolitana I","vsr",2022-02-06,2022,6,5
"Metropolitana I","vsr",2022-02-13,2022,7,5
"Metropolitana I","vsr",2022-02-20,2022,8,13
"Metropolitana I","vsr",2022-02-27,2022,9,13
"Metropolitana I","vsr",2022-03-06,2022,10,16
"Metropolitana I","vsr",2022-03-13,2022,11,14
"Metropolitana I","vsr",2022-03-20,2022,12,35
"Metropolitana I","vsr",2022-03-27,2022,13,41
"Metropolitana I","vsr",2022-04-03,2022,14,43
"Metropolitana I","vsr",2022-04-10,2022,15,57
"Metropolitana I","vsr",2022-04-17,2022,16,66
"Metropolitana I","vsr",2022-04-24,2022,17,58
"Metropolitana I","vsr",2022-05-01,2022,18,71
"Metropolitana I","vsr",2022-05-08,2022,19,59
"Metropolitana I","vsr",2022-05-15,2022,20,64
"Metropolitana I","vsr",2022-05-22,2022,21,47
"Metropolitana I","vsr",2022-05-29,2022,22,30
"Metropolitana I","vsr",2022-06-05,2022,23,39
"Metropolitana I","vsr",2022-06-12,2022,24,28
"Metropolitana I","vsr",2022-06-19,2022,25,21
"Metropolitana I","vsr",2022-06-26,2022,26,13
"Metropolitana I","vsr",2022-07-03,2022,27,8
"Metropolitana I","vsr",2022-07-10,2022,28,11
"Metropolitana I","vsr",2022-07-17,2022,29,3
"Metropolitana I","vsr",2022-07-24,2022,30,0
"Metropolitana I","vsr",2022-07-31,2022,31,2
"Metropolitana I","vsr",2022-08-07,2022,32,2
"Metropolitana I","vsr",2022-08-14,2022,33,2
"Metropolitana I","vsr",2022-08-21,2022,34,3
"Metropolitana I","vsr",2022-08-28,2022,35,2
"Metropolitana I","vsr",2022-09-04,2022,36,0
"Metropolitana I","vsr",2022-09-11,2022,37,2
"Metropolitana I","vsr",2022-09-18,2022,38,1
"Metropolitana I","vsr",2022-09-25,2022,39,0
"Metropolitana I","vsr",2022-10-02,2022,40,0
"Metropolitana I","vsr",2022-10-09,2022,41,0
"Metropolitana I","vsr",2022-10-16,2022,42,2
"Metropolitana I","vsr",2022-10-23,2022,43,0
"Metropolitana I","vsr",2022-10-30,2022,44,0
"Metropolitana I","vsr",2022-11-06,2022,45,0
"Metropolitana I","vsr",2022-11-13,2022,46,2
"Metropolitana I","vsr",2022-11-20,2022,47,0
"Metropolitana I","vsr",2022-11-27,2022,48,0
"Metropolitana I","vsr",2022-12-04,2022,49,2
"Metropolitana I","vsr",2022-12-11,2022,50,2
"Metropolitana I","vsr",2022-12-18,2022,51,4
"Metropolitana I","vsr",2022-12-25,2022,52,3
"Metropolitana I","vsr",2023-01-01,2023,1,2
"Metropolitana I","vsr",2023-01-08,2023,2,3
"Metropolitana I","vsr",2023-01-15,2023,3,5
"Metropolitana I","vsr",2023-01-22,2023,4,8
"Metropolitana I","vsr",2023-01-29,2023,5,4
"Metropolitana I","vsr",2023-02-05,2023,6,2
"Metropolitana I","vsr",2023-02-12,2023,7,7
"Metropolitana I","vsr",2023-02-19,2023,8,10
"Metropolitana I","vsr",2023-02-26,2023,9,11
"Metropolitana I","vsr",2023-03-05,2023,10,10
"Metropolitana I","vsr",2023-03-12,2023,11,25
"Metropolitana I","vsr",2023-03-19,2023,12,38
"Metropolitana I","vsr",2023-03-26,2023,13,44
"Metropolitana I","vsr",2023-04-02,2023,14,50
"Metropolitana I","vsr",2023-04-09,2023,15,45
"Metropolitana I","vsr",2023-04-16,2023,16,31
"Metropolitana I","vsr",2023-04-23,2023,17,25
"Metropolitana I","vsr",2023-04-30,2023,18,32
"Metropolitana I","vsr",2023-05-07,2023,19,32
"Metropolitana I","vsr",2023-05-14,2023,20,21
"Metropolitana I","vsr",2023-05-21,2023,21,8
"Metropolitana I","vsr",2023-05-28,2023,22,16
"Metropolitana I","vsr",2023-06-04,2023,23,20
"Metropolitana I","vsr",2023-06-11,2023,24,12
"Metropolitana I","vsr",2023-06-18,2023,25,9
"Metropolitana I","vsr",2023-06-25,2023,26,1
"Metropolitana I","vsr",2023-07-02,2023,27,3
"Metropolitana I","vsr",2023-07-09,2023,28,5
"Metropolitana I","vsr",2023-07-16,2023,29,4
"Metropolitana I","vsr",2023-07-23,2023,30,5
"Metropolitana I","vsr",2023-07-30,2023,31,2
"Metropolitana I","vsr",2023-08-06,2023,32,5
"Metropolitana I","vsr",2023-08-13,2023,33,1
"Metropolitana I","vsr",2023-08-20,2023,34,2
"Metropolitana I","vsr",2023-08-27,2023,35,0
"Metropolitana I","vsr",2023-09-03,2023,36,1
"Metropolitana I","vsr",2023-09-10,2023,37,1
"Metropolitana I","vsr",2023-09-17,2023,38,0
"Metropolitana I","vsr",2023-09-24,2023,39,1
"Metropolitana I","vsr",2023-10-01,2023,40,0
"Metropolitana I","vsr",2023-10-08,2023,41,0
"Metropolitana I","vsr",2023-10-15,2023,42,1
"Metropolitana I","vsr",2023-10-22,2023,43,0
"Metropolitana I","vsr",2023-10-29,2023,44,1
"Metropolitana I","vsr",2023-11-05,2023,45,0
"Metropolitana I","vsr",2023-11-12,2023,46,1
"Metropolitana I","vsr",2023-11-19,2023,47,1
"Metropolitana I","vsr",2023-11-26,2023,48,3
"Metropolitana I","vsr",2023-12-03,2023,49,1
"Metropolitana I","vsr",2023-12-10,2023,50,0
"Metropolitana I","vsr",2023-12-17,2023,51,1
"Metropolitana I","vsr",2023-12-24,2023,52,1
"Metropolitana I","vsr",2023-12-31,2024,1,1
"Metropolitana I","vsr",2024-01-07,2024,2,0
"Metropolitana I","vsr",2024-01-14,2024,3,0
"Metropolitana I","vsr",2024-01-21,2024,4,0
"Metropolitana I","vsr",2024-01-28,2024,5,2
"Metropolitana I","vsr",2024-02-04,2024,6,3
"Metropolitana I","vsr",2024-02-11,2024,7,3
"Metropolitana I","vsr",2024-02-18,2024,8,3
"Metropolitana I","vsr",2024-02-25,2024,9,12
"Metropolitana I","vsr",2024-03-03,2024,10,16
"Metropolitana I","vsr",2024-03-10,2024,11,21
"Metropolitana I","vsr",2024-03-17,2024,12,30
"Metropolitana I","vsr",2024-03-24,2024,13,26
"Metropolitana I","vsr",2024-03-31,2024,14,45
"Metropolitana I","vsr",2024-04-07,2024,15,61
"Metropolitana I","vsr",2024-04-14,2024,16,85
"Metropolitana I","vsr",2024-04-21,2024,17,68
"Metropolitana I","vsr",2024-04-28,2024,18,62
"Metropolitana I","vsr",2024-05-05,2024,19,69
"Metropolitana I","vsr",2024-05-12,2024,20,64
"Metropolitana I","vsr",2024-05-19,2024,21,56
"Metropolitana I","vsr",2024-05-26,2024,22,70
"Metropolitana I","vsr",2024-06-02,2024,23,59
"Metropolitana I","vsr",2024-06-09,2024,24,60
"Metropolitana I","vsr",2024-06-16,2024,25,36
"Metropolitana I","vsr",2024-06-23,2024,26,59
"Metropolitana I","vsr",2024-06-30,2024,27,39
"Metropolitana I","vsr",2024-07-07,2024,28,52
"Metropolitana I","vsr",2024-07-14,2024,29,37
"Metropolitana I","vsr",2024-07-21,2024,30,20
"Metropolitana I","vsr",2024-07-28,2024,31,14
"Metropolitana I","vsr",2024-08-04,2024,32,16
"Metropolitana I","vsr",2024-08-11,2024,33,14
"Metropolitana I","vsr",2024-08-18,2024,34,15
"Metropolitana I","vsr",2024-08-25,2024,35,10
"Metropolitana I","vsr",2024-09-01,2024,36,7
"Metropolitana I","vsr",2024-09-08,2024,37,4
"Metropolitana I","vsr",2024-09-15,2024,38,7
"Metropolitana I","vsr",2024-09-22,2024,39,6
"Metropolitana I","vsr",2024-09-29,2024,40,2
"Metropolitana I","vsr",2024-10-06,2024,41,4
"Metropolitana I","vsr",2024-10-13,2024,42,7
"Metropolitana I","vsr",2024-10-20,2024,43,6
"Metropolitana I","vsr",2024-10-27,2024,44,7
"Metropolitana I","vsr",2024-11-03,2024,45,3
"Metropolitana I","vsr",2024-11-10,2024,46,3
"Metropolitana I","vsr",2024-11-17,2024,47,2
"Metropolitana I","vsr",2024-11-24,2024,48,1
"Metropolitana I","vsr",2024-12-01,2024,49,1
"Metropolitana I","vsr",2024-12-08,2024,50,1
"Metropolitana I","vsr",2024-12-15,2024,51,0
"Metropolitana I","vsr",2024-12-22,2024,52,2
"Metropolitana I","vsr",2024-12-29,2025,1,2
"Metropolitana I","vsr",2025-01-05,2025,2,3
"Metropolitana I","vsr",2025-01-12,2025,3,8
"Metropolitana I","vsr",2025-01-19,2025,4,4
"Metropolitana I","vsr",2025-01-26,2025,5,3
"Metropolitana I","vsr",2025-02-02,2025,6,3
"Metropolitana I","vsr",2025-02-09,2025,7,7
"Metropolitana I","vsr",2025-02-16,2025,8,8
"Metropolitana I","vsr",2025-02-23,2025,9,8
"Metropolitana I","vsr",2025-03-02,2025,10,14
"Metropolitana I","vsr",2025-03-09,2025,11,17
"Metropolitana I","vsr",2025-03-16,2025,12,23
"Metropolitana I","vsr",2025-03-23,2025,13,37
"Metropolitana I","vsr",2025-03-30,2025,14,53
"Metropolitana I","vsr",2025-04-06,2025,15,79
"Metropolitana I","vsr",2025-04-13,2025,16,84
"Metropolitana I","vsr",2025-04-20,2025,17,135
"Metropolitana I","vsr",2025-04-27,2025,18,146
"Metropolitana I","vsr",2025-05-04,2025,19,159
"Metropolitana I","vsr",2025-05-11,2025,20,213
"Metropolitana I","vsr",2025-05-18,2025,21,189
"Metropolitana I","vsr",2025-05-25,2025,22,163
"Metropolitana I","vsr",2025-06-01,2025,23,135
"Metropolitana I","vsr",2025-06-08,2025,24,115
"Metropolitana I","vsr",2025-06-15,2025,25,122
"Metropolitana I","vsr",2025-06-22,2025,26,98
"Metropolitana I","vsr",2025-06-29,2025,27,61
"Metropolitana I","vsr",2025-07-06,2025,28,51
"Metropolitana I","vsr",2025-07-13,2025,29,58
"Metropolitana I","vsr",2025-07-20,2025,30,38
"Metropolitana I","vsr",2025-07-27,2025,31,16
"Metropolitana I","vsr",2025-08-03,2025,32,19
"Metropolitana I","vsr",2025-08-10,2025,33,11
"Metropolitana I","vsr",2025-08-17,2025,34,11
"Metropolitana I","vsr",2025-08-24,2025,35,5
"Metropolitana I","vsr",2025-08-31,2025,36,1
"Metropolitana I","vsr",2025-09-07,2025,37,3
"Metropolitana I","vsr",2025-09-14,2025,38,8
"Metropolitana I","vsr",2025-09-21,2025,39,0
"Metropolitana I","vsr",2025-09-28,2025,40,2
"Metropolitana I","vsr",2025-10-05,2025,41,4
"Metropolitana I","vsr",2025-10-12,2025,42,0
"Metropolitana I","vsr",2025-10-19,2025,43,1
"Metropolitana I","vsr",2025-10-26,2025,44,1
"Metropolitana I","vsr",2025-11-02,2025,45,1
"Metropolitana I","vsr",2025-11-09,2025,46,1
"Metropolitana I","vsr",2025-11-16,2025,47,2
"Metropolitana I","vsr",2025-11-23,2025,48,1
"Metropolitana I","vsr",2025-11-30,2025,49,1
"Metropolitana I","vsr",2025-12-07,2025,50,1
"Metropolitana I","vsr",2025-12-14,2025,51,0
"Metropolitana I","vsr",2025-12-21,2025,52,0
"Metropolitana I","vsr",2025-12-28,2025,53,0
"Metropolitana II","sarscov2",2022-01-02,2022,1,159
"Metropolitana II","sarscov2",2022-01-09,2022,2,323
"Metropolitana II","sarscov2",2022-01-16,2022,3,427
"Metropolitana II","sarscov2",2022-01-23,2022,4,279
"Metropolitana II","sarscov2",2022-01-30,2022,5,116
"Metropolitana II","sarscov2",2022-02-06,2022,6,43
"Metropolitana II","sarscov2",2022-02-13,2022,7,31
"Metropolitana II","sarscov2",2022-02-20,2022,8,13
"Metropolitana II","sarscov2",2022-02-27,2022,9,6
"Metropolitana II","sarscov2",2022-03-06,2022,10,11
"Metropolitana II","sarscov2",2022-03-13,2022,11,6
"Metropolitana II","sarscov2",2022-03-20,2022,12,3
"Metropolitana II","sarscov2",2022-03-27,2022,13,5
"Metropolitana II","sarscov2",2022-04-03,2022,14,4
"Metropolitana II","sarscov2",2022-04-10,2022,15,2
"Metropolitana II","sarscov2",2022-04-17,2022,16,3
"Metropolitana II","sarscov2",2022-04-24,2022,17,9
"Metropolitana II","sarscov2",2022-05-01,2022,18,4
"Metropolitana II","sarscov2",2022-05-08,2022,19,13
"Metropolitana II","sarscov2",2022-05-15,2022,20,24
"Metropolitana II","sarscov2",2022-05-22,2022,21,33
"Metropolitana II","sarscov2",2022-05-29,2022,22,62
"Metropolitana II","sarscov2",2022-06-05,2022,23,110
"Metropolitana II","sarscov2",2022-06-12,2022,24,111
"Metropolitana II","sarscov2",2022-06-19,2022,25,147
"Metropolitana II","sarscov2",2022-06-26,2022,26,106
"Metropolitana II","sarscov2",2022-07-03,2022,27,73
"Metropolitana II","sarscov2",2022-07-10,2022,28,51
"Metropolitana II","sarscov2",2022-07-17,2022,29,29
"Metropolitana II","sarscov2",2022-07-24,2022,30,17
"Metropolitana II","sarscov2",2022-07-31,2022,31,12
"Metropolitana II","sarscov2",2022-08-07,2022,32,6
"Metropolitana II","sarscov2",2022-08-14,2022,33,15
"Metropolitana II","sarscov2",2022-08-21,2022,34,3
"Metropolitana II","sarscov2",2022-08-28,2022,35,10
"Metropolitana II","sarscov2",2022-09-04,2022,36,3
"Metropolitana II","sarscov2",2022-09-11,2022,37,4
"Metropolitana II","sarscov2",2022-09-18,2022,38,1
"Metropolitana II","sarscov2",2022-09-25,2022,39,1
"Metropolitana II","sarscov2",2022-10-02,2022,40,8
"Metropolitana II","sarscov2",2022-10-09,2022,41,5
"Metropolitana II","sarscov2",2022-10-16,2022,42,4
"Metropolitana II","sarscov2",2022-10-23,2022,43,14
"Metropolitana II","sarscov2",2022-10-30,2022,44,19
"Metropolitana II","sarscov2",2022-11-06,2022,45,81
"Metropolitana II","sarscov2",2022-11-13,2022,46,91
"Metropolitana II","sarscov2",2022-11-20,2022,47,74
"Metropolitana II","sarscov2",2022-11-27,2022,48,71
"Metropolitana II","sarscov2",2022-12-04,2022,49,51
"Metropolitana II","sarscov2",2022-12-11,2022,50,19
"Metropolitana II","sarscov2",2022-12-18,2022,51,13
"Metropolitana II","sarscov2",2022-12-25,2022,52,20
"Metropolitana II","sarscov2",2023-01-01,2023,1,13
"Metropolitana II","sarscov2",2023-01-08,2023,2,8
"Metropolitana II","sarscov2",2023-01-15,2023,3,4
"Metropolitana II","sarscov2",2023-01-22,2023,4,4
"Metropolitana II","sarscov2",2023-01-29,2023,5,7
"Metropolitana II","sarscov2",2023-02-05,2023,6,10
"Metropolitana II","sarscov2",2023-02-12,2023,7,7
"Metropolitana II","sarscov2",2023-02-19,2023,8,17
"Metropolitana II","sarscov2",2023-02-26,2023,9,40
"Metropolitana II","sarscov2",2023-03-05,2023,10,31
"Metropolitana II","sarscov2",2023-03-12,2023,11,38
"Metropolitana II","sarscov2",2023-03-19,2023,12,18
"Metropolitana II","sarscov2",2023-03-26,2023,13,26
"Metropolitana II","sarscov2",2023-04-02,2023,14,15
"Metropolitana II","sarscov2",2023-04-09,2023,15,22
"Metropolitana II","sarscov2",2023-04-16,2023,16,10
"Metropolitana II","sarscov2",2023-04-23,2023,17,13
"Metropolitana II","sarscov2",2023-04-30,2023,18,10
"Metropolitana II","sarscov2",2023-05-07,2023,19,5
"Metropolitana II","sarscov2",2023-05-14,2023,20,3
"Metropolitana II","sarscov2",2023-05-21,2023,21,4
"Metropolitana II","sarscov2",2023-05-28,2023,22,3
"Metropolitana II","sarscov2",2023-06-04,2023,23,8
"Metropolitana II","sarscov2",2023-06-11,2023,24,8
"Metropolitana II","sarscov2",2023-06-18,2023,25,5
"Metropolitana II","sarscov2",2023-06-25,2023,26,6
"Metropolitana II","sarscov2",2023-07-02,2023,27,3
"Metropolitana II","sarscov2",2023-07-09,2023,28,3
"Metropolitana II","sarscov2",2023-07-16,2023,29,4
"Metropolitana II","sarscov2",2023-07-23,2023,30,4
"Metropolitana II","sarscov2",2023-07-30,2023,31,4
"Metropolitana II","sarscov2",2023-08-06,2023,32,6
"Metropolitana II","sarscov2",2023-08-13,2023,33,5
"Metropolitana II","sarscov2",2023-08-20,2023,34,4
"Metropolitana II","sarscov2",2023-08-27,2023,35,9
"Metropolitana II","sarscov2",2023-09-03,2023,36,10
"Metropolitana II","sarscov2",2023-09-10,2023,37,19
"Metropolitana II","sarscov2",2023-09-17,2023,38,31
"Metropolitana II","sarscov2",2023-09-24,2023,39,27
"Metropolitana II","sarscov2",2023-10-01,2023,40,45
"Metropolitana II","sarscov2",2023-10-08,2023,41,38
"Metropolitana II","sarscov2",2023-10-15,2023,42,17
"Metropolitana II","sarscov2",2023-10-22,2023,43,15
"Metropolitana II","sarscov2",2023-10-29,2023,44,9
"Metropolitana II","sarscov2",2023-11-05,2023,45,13
"Metropolitana II","sarscov2",2023-11-12,2023,46,12
"Metropolitana II","sarscov2",2023-11-19,2023,47,10
"Metropolitana II","sarscov2",2023-11-26,2023,48,7
"Metropolitana II","sarscov2",2023-12-03,2023,49,6
"Metropolitana II","sarscov2",2023-12-10,2023,50,2
"Metropolitana II","sarscov2",2023-12-17,2023,51,5
"Metropolitana II","sarscov2",2023-12-24,2023,52,3
"Metropolitana II","sarscov2",2023-12-31,2024,1,8
"Metropolitana II","sarscov2",2024-01-07,2024,2,8
"Metropolitana II","sarscov2",2024-01-14,2024,3,7
"Metropolitana II","sarscov2",2024-01-21,2024,4,9
"Metropolitana II","sarscov2",2024-01-28,2024,5,24
"Metropolitana II","sarscov2",2024-02-04,2024,6,27
"Metropolitana II","sarscov2",2024-02-11,2024,7,35
"Metropolitana II","sarscov2",2024-02-18,2024,8,33
"Metropolitana II","sarscov2",2024-02-25,2024,9,20
"Metropolitana II","sarscov2",2024-03-03,2024,10,16
"Metropolitana II","sarscov2",2024-03-10,2024,11,2
"Metropolitana II","sarscov2",2024-03-17,2024,12,7
"Metropolitana II","sarscov2",2024-03-24,2024,13,3
"Metropolitana II","sarscov2",2024-03-31,2024,14,2
"Metropolitana II","sarscov2",2024-04-07,2024,15,0
"Metropolitana II","sarscov2",2024-04-14,2024,16,1
"Metropolitana II","sarscov2",2024-04-21,2024,17,0
"Metropolitana II","sarscov2",2024-04-28,2024,18,1
"Metropolitana II","sarscov2",2024-05-05,2024,19,2
"Metropolitana II","sarscov2",2024-05-12,2024,20,1
"Metropolitana II","sarscov2",2024-05-19,2024,21,1
"Metropolitana II","sarscov2",2024-05-26,2024,22,0
"Metropolitana II","sarscov2",2024-06-02,2024,23,0
