"agente","ano","cod6","nome","valor","z","lag_z","Ii","p_perm","p_fdr","quadrante","nivel","classe","n_vizinhos","instavel"
"vsr",2024,"330500","São João da Barra",6.99141208866133,-2.91254122718316,-2.24871302003823,0.258378503181914,0.5704,0.904772413793103,"LL","ns","ns",2,FALSE
"vsr",2024,"330510","São João de Meriti",8.20479337127212,-1.69915994457238,-1.17625812323521,0.0788473604705943,0.7172,0.942605714285714,"LL","ns","ns",5,FALSE
"vsr",2024,"330513","São José de Ubá",9.79733726198415,-0.106616053860343,-2.7302944582353,0.0114837136232,0.2002,0.767433333333333,"LL","ns","ns",4,FALSE
"vsr",2024,"330515","São José do Vale do Rio Preto",8.90693443170216,-0.997018884142333,0.562575706857488,-0.0221276157231521,0.7066,0.942605714285714,"LH","ns","ns",6,FALSE
"vsr",2024,"330520","São Pedro da Aldeia",8.34703684423708,-1.55691647160742,-0.928250092461784,0.0570138772651356,0.889,0.963876923076923,"LL","ns","ns",4,FALSE
"vsr",2024,"330530","São Sebastião do Alto",9.6424487439706,-0.261504571873896,-1.242957516738,0.012822887530002,0.6486,0.9340875,"LL","ns","ns",6,FALSE
"vsr",2024,"330540","Sapucaia",7.78978738592731,-2.11416592991719,-1.11019258930749,0.0925950255459038,0.8088,0.963876923076923,"LL","ns","ns",4,FALSE
"vsr",2024,"330550","Saquarema",22.3594481465806,12.4554948307361,9.53678959149564,4.68612046579601,0.004,0.0613333333333333,"HH","indicativo","HH",4,FALSE
"vsr",2024,"330555","Seropédica",7.64299378993545,-2.26095952590904,-1.56323769196565,0.13943380146269,0.503,0.889442857142857,"LL","ns","ns",6,FALSE
"vsr",2024,"330560","Silva Jardim",14.2633658686085,4.35941255276399,7.88526394167894,1.35610859125091,0.0074,0.0851,"HH","indicativo","HH",5,FALSE
"vsr",2024,"330570","Sumidouro",12.1119891815223,2.20803586567781,-0.519747557297176,-0.0452739974828693,0.9244,0.963876923076923,"HL","ns","ns",6,FALSE
"vsr",2024,"330575","Tanguá",19.334927491151,9.4309741753065,11.0647883442712,4.11670672087989,4e-04,0.0368,"HH","confirmado","HH",5,FALSE
"vsr",2024,"330580","Teresópolis",5.74257042181707,-4.16138289402743,4.26844427429334,-0.700741043507065,0.0802,0.491893333333333,"LH","ns","ns",6,FALSE
"vsr",2024,"330590","Trajano de Moraes",11.2631041536557,1.35915083781122,-0.566146780994447,-0.0303561689656552,0.8454,0.963876923076923,"HL","ns","ns",8,FALSE
"vsr",2024,"330600","Três Rios",4.39910214389929,-5.5048511719452,0.77933976284715,-0.16924766237239,0.6498,0.9340875,"LH","ns","ns",6,FALSE
"vsr",2024,"330610","Valença",19.8370829474207,9.93312963157619,1.98603953673388,0.778259185330809,0.3254,0.839244444444444,"HH","ns","ns",5,FALSE
"vsr",2024,"330615","Varre-Sai",9.10378584672765,-0.800167469116843,-2.62873092003526,0.0829807367823081,0.3136,0.839244444444444,"LL","ns","ns",3,FALSE
"vsr",2024,"330620","Vassouras",5.86179069478519,-4.04216262105931,1.65044510119266,-0.263187419940958,0.3518,0.843569230769231,"LH","ns","ns",8,FALSE
"vsr",2024,"330630","Volta Redonda",5.76583531874924,-4.13811799709526,1.54609032044723,-0.252399211283406,0.4488,0.889442857142857,"LH","ns","ns",5,FALSE
"vsr",2025,"330010","Angra dos Reis",25.4349177768956,8.077330739076,-7.50803152851161,-0.421573775395213,0.1606,0.480630303030303,"HL","ns","ns",3,FALSE
"vsr",2025,"330015","Aperibé",11.8565998254255,-5.50098721239413,-8.39207936633832,0.320914877400605,0.077,0.480630303030303,"LL","ns","ns",3,FALSE
"vsr",2025,"330020","Araruama",23.7725552656081,6.41496822778845,1.52229564449233,0.0678848945711702,0.616,0.8855,"HH","ns","ns",8,FALSE
"vsr",2025,"330022","Areal",19.3444408665973,1.9868538287777,9.11567139183849,0.125902458872031,0.1718,0.480630303030303,"HH","ns","ns",4,FALSE
"vsr",2025,"330023","Armação dos Búzios",10.6225065154679,-6.73508052235166,-2.68561092324825,0.12573770243175,0.915,0.955368888888889,"LL","ns","ns",1,TRUE
"vsr",2025,"330025","Arraial do Cabo",12.8633503881861,-4.49423664963355,-0.471349765282386,0.0147257989052249,0.8998,0.955368888888889,"LL","ns","ns",4,FALSE
"vsr",2025,"330030","Barra do Piraí",50.0654060485931,32.7078190107735,-1.49495411125297,-0.339906195909105,0.922,0.955368888888889,"HL","ns","ns",7,FALSE
"vsr",2025,"330040","Barra Mansa",4.57648810133831,-12.7810989364813,3.31232477680053,-0.29429354958245,0.4104,0.726092307692308,"LH","ns","ns",8,FALSE
"vsr",2025,"330045","Belford Roxo",10.895671979077,-6.46191505874265,0.533391238384442,-0.0239599968083884,0.768,0.937692307692308,"LH","ns","ns",4,FALSE
"vsr",2025,"330050","Bom Jardim",6.79495668586402,-10.5626303519556,-6.939416128735,0.509535733218424,0.1378,0.480630303030303,"LL","ns","ns",4,FALSE
"vsr",2025,"330060","Bom Jesus do Itabapoana",5.79405591611324,-11.5635311217064,-1.09073366360795,0.0876776344481207,0.9678,0.975,"LL","ns","ns",5,FALSE
"vsr",2025,"330070","Cabo Frio",14.6719761145714,-2.68561092324825,-2.28960032121248,0.0427447129875935,0.795,0.937692307692308,"LL","ns","ns",5,FALSE
"vsr",2025,"330080","Cachoeiras de Macacu",24.5300247542133,7.17243771639366,4.57409311941319,0.228061208163505,0.3052,0.668533333333333,"HH","ns","ns",7,FALSE
"vsr",2025,"330090","Cambuci",10.327765204718,-7.02982183310161,-5.52737491147967,0.270111375496888,0.148,0.480630303030303,"LL","ns","ns",7,FALSE
"vsr",2025,"330093","Carapebus",10.6055484369372,-6.75203860088239,11.9515507742203,-0.560968933449646,0.1398,0.480630303030303,"LH","ns","ns",3,FALSE
"vsr",2025,"330095","Comendador Levy Gasparian",13.124837877168,-4.23274916065161,-9.11146665160245,0.268096074828007,0.1006,0.480630303030303,"LL","ns","ns",2,FALSE
"vsr",2025,"330100","Campos dos Goytacazes",10.3143253743706,-7.04326166344902,-6.12546972518195,0.299911317152397,0.0358,0.480630303030303,"LL","indicativo","LL",10,FALSE
"vsr",2025,"330110","Cantagalo",11.8084000027093,-5.5491870351103,-1.13872133079083,0.0439264849904931,0.9158,0.955368888888889,"LL","ns","ns",7,FALSE
"vsr",2025,"330115","Cardoso Moreira",10.9732838772537,-6.38430316056594,-7.39477536523443,0.32818454143878,0.1724,0.480630303030303,"LL","ns","ns",3,FALSE
"vsr",2025,"330120","Carmo",38.5384282478207,21.1808412100011,-2.10716988298402,-0.310257571048522,0.9176,0.955368888888889,"HL","ns","ns",4,FALSE
"vsr",2025,"330130","Casimiro de Abreu",12.808011602669,-4.5495754351506,7.44954542667082,-0.235602707213597,0.1724,0.480630303030303,"LH","ns","ns",6,FALSE
"vsr",2025,"330140","Conceição de Macabu",22.6524848793924,5.29489784157275,1.09476122602778,0.0402955071393429,0.7014,0.9352,"HH","ns","ns",6,FALSE
"vsr",2025,"330150","Cordeiro",8.42543426214045,-8.93215277567915,-4.88908931608137,0.303573422693694,0.3284,0.681208888888889,"LL","ns","ns",5,FALSE
"vsr",2025,"330160","Duas Barras",15.9661134341882,-1.3914736036314,-1.59685460839699,0.0154461405186568,0.8604,0.955368888888889,"LL","ns","ns",6,FALSE
"vsr",2025,"330170","Duque de Caxias",11.8167893515136,-5.54079768630596,9.17645865308808,-0.353449228718105,0.0832,0.480630303030303,"LH","ns","ns",7,FALSE
"vsr",2025,"330180","Engenheiro Paulo de Frontin",15.1692798419979,-2.18830719582168,-3.7096048249924,0.0564307171498158,0.6058,0.8855,"LL","ns","ns",4,FALSE
"vsr",2025,"330185","Guapimirim",8.76790528719045,-8.58968175062916,15.3109400184878,-0.914236512199869,0.0258,0.480630303030303,"LH","indicativo","LH",5,FALSE
"vsr",2025,"330187","Iguaba Grande",13.8269078988649,-3.53067913895471,-0.0544485495200419,0.00133636225214149,0.8178,0.94047,"LL","ns","ns",3,FALSE
"vsr",2025,"330190","Itaboraí",27.6016312206337,10.2440441828141,14.1482207735797,1.00751820987364,0.0218,0.480630303030303,"HH","indicativo","HH",6,FALSE
"vsr",2025,"330200","Itaguaí",15.2457431459198,-2.11184389189981,-3.11108265273613,0.045672311753332,0.529,0.797836065573771,"LL","ns","ns",7,FALSE
"vsr",2025,"330205","Italva",10.5331899177944,-6.8243971200252,-6.99886244083533,0.33202545620947,0.0522,0.480630303030303,"LL","ns","ns",6,FALSE
"vsr",2025,"330210","Itaocara",7.92281765788935,-9.43476937993026,-5.66083410133712,0.371271275184975,0.1602,0.480630303030303,"LL","ns","ns",6,FALSE
"vsr",2025,"330220","Itaperuna",15.7019974838596,-1.65558955395998,-3.80288082960702,0.0437668234426213,0.359,0.718,"LL","ns","ns",8,FALSE
"vsr",2025,"330225","Itatiaia",6.35747143608559,-11.000115601734,0.482917453017258,-0.0369274895569004,0.6794,0.932907462686567,"LH","ns","ns",1,TRUE
"vsr",2025,"330227","Japeri",7.73082553655027,-9.62676150126934,-6.48712496297686,0.434122314481542,0.1336,0.480630303030303,"LL","ns","ns",5,FALSE
"vsr",2025,"330230","Laje do Muriaé",18.8652513994096,1.50766436159001,-4.79757374864025,-0.0502812379637186,0.6728,0.932907462686567,"HL","ns","ns",2,FALSE
"vsr",2025,"330240","Macaé",57.2424038492596,39.88481681144,-4.42157072036767,-1.22592474344295,0.3862,0.724094117647059,"HL","ns","ns",6,FALSE
"vsr",2025,"330245","Macuco",15.5324334867112,-1.82515355110843,-4.61375904464879,0.0585374703279264,0.47,0.748055172413793,"LL","ns","ns",4,FALSE
"vsr",2025,"330250","Magé",24.8392924685218,7.48170543070215,15.676249470687,0.815309315899302,0.0822,0.480630303030303,"HH","ns","ns",3,FALSE
"vsr",2025,"330260","Mangaratiba",12.1699922389096,-5.18759479891001,0.397175247375955,-0.0143227975794222,0.7758,0.937692307692308,"LH","ns","ns",3,FALSE
"vsr",2025,"330270","Maricá",45.1656224589865,27.8080354211669,12.5435173497062,2.42476288677783,0.0472,0.480630303030303,"HH","indicativo","HH",5,FALSE
"vsr",2025,"330280","Mendes",18.9483085330453,1.59072149522565,4.20732172876216,0.046524263444295,0.4014,0.724094117647059,"HH","ns","ns",5,FALSE
"vsr",2025,"330285","Mesquita",18.1850973724178,0.827510334598209,2.79528526466915,0.0160797463894558,0.5112,0.78384,"HH","ns","ns",5,FALSE
"vsr",2025,"330290","Miguel Pereira",7.0606671177693,-10.2969199200503,3.68931451926021,-0.264078259861597,0.3736,0.724094117647059,"LH","ns","ns",8,FALSE
"vsr",2025,"330300","Miracema",9.41802909449908,-7.93955794332053,-1.77678474854726,0.0980642640888157,0.8824,0.955368888888889,"LL","ns","ns",4,FALSE
"vsr",2025,"330310","Natividade",24.0750126368122,6.71742559899262,-2.84211639554517,-0.132716328353149,0.7592,0.937692307692308,"HL","ns","ns",4,FALSE
"vsr",2025,"330320","Nilópolis",25.4428161491967,8.08522911137712,5.00591333070382,0.281355423118403,0.3836,0.724094117647059,"HH","ns","ns",3,FALSE
"vsr",2025,"330330","Niterói",35.2694763899366,17.911889352117,25.3056663108501,3.1509303842469,0.0468,0.480630303030303,"HH","indicativo","HH",2,FALSE
"vsr",2025,"330340","Nova Friburgo",5.04055094079133,-12.3170360970283,4.3357444382897,-0.371235520121382,0.2976,0.667785365853659,"LH","ns","ns",9,FALSE
"vsr",2025,"330350","Nova Iguaçu",15.5204696510176,-1.837117386802,-4.56281062966855,0.0582705322992838,0.2144,0.533102702702703,"LL","ns","ns",9,FALSE
"vsr",2025,"330360","Paracambi",10.4168274386004,-6.9407595992192,-4.4539309512078,0.214896882702061,0.29,0.667785365853659,"LL","ns","ns",7,FALSE
"vsr",2025,"330370","Paraíba do Sul",5.06023588233773,-12.2973511554819,7.43206299616668,-0.635331795222888,0.1358,0.480630303030303,"LH","ns","ns",7,FALSE
"vsr",2025,"330380","Paraty",4.79504835624311,-12.5625386815765,8.077330739076,-0.705382874383119,0.326,0.681208888888889,"LH","ns","ns",1,TRUE
"vsr",2025,"330385","Paty do Alferes",11.0380799882491,-6.31950704957053,9.84337387438454,-0.432421039962115,0.1478,0.480630303030303,"LH","ns","ns",4,FALSE
"vsr",2025,"330390","Petrópolis",78.5168148868157,61.1592278489961,-5.54776045151854,-2.35862733421431,0.0898,0.480630303030303,"HL","ns","ns",10,FALSE
"vsr",2025,"330395","Pinheiral",10.2348567295194,-7.1227303083002,9.2209699419095,-0.456565131109197,0.2018,0.530445714285714,"LH","ns","ns",3,FALSE
"vsr",2025,"330400","Piraí",14.0069047418236,-3.35068229599606,-0.140760027999827,0.00327862864436124,0.9346,0.955368888888889,"LL","ns","ns",8,FALSE
"vsr",2025,"330410","Porciúncula",15.8560877109035,-1.50149932691614,5.03479000969721,-0.0525516234432603,0.4316,0.735318518518518,"LH","ns","ns",2,FALSE
"vsr",2025,"330411","Porto Real",11.4314697522509,-5.92611728556867,-5.11004386298144,0.210510859187885,0.4716,0.748055172413793,"LL","ns","ns",3,FALSE
"vsr",2025,"330412","Quatis",14.3256369323393,-3.03195010548029,-1.53487483431924,0.0323500271118501,0.9256,0.955368888888889,"LL","ns","ns",4,FALSE
"vsr",2025,"330414","Queimados",9.19048247764987,-8.16710456016974,-5.5525340789048,0.31523830361012,0.3982,0.724094117647059,"LL","ns","ns",3,FALSE
"vsr",2025,"330415","Quissamã",8.03252470746768,-9.32506233035193,-2.83346747425289,0.183674813861114,0.8064,0.939098734177215,"LL","ns","ns",3,FALSE
"vsr",2025,"330420","Resende",17.8405044908369,0.482917453017258,-8.18482048231607,-0.0274765178684292,0.049,0.480630303030303,"HL","indicativo","HL",4,FALSE
"vsr",2025,"330430","Rio Bonito",35.8428970565189,18.4853100186993,8.67976844554198,1.11535857703999,0.1154,0.480630303030303,"HH","ns","ns",6,FALSE
"vsr",2025,"330440","Rio Claro",12.5836259327713,-4.77396110504833,-2.84135267887668,0.0942939118075887,0.6148,0.8855,"LL","ns","ns",6,FALSE
"vsr",2025,"330450","Rio das Flores",21.9052459670834,4.54765892926383,0.198662333449376,0.00628033848550765,0.7736,0.937692307692308,"HH","ns","ns",3,FALSE
"vsr",2025,"330452","Rio das Ostras",14.2689170457033,-3.08866999211634,17.6676206881447,-0.37934049688855,0.0816,0.480630303030303,"LH","ns","ns",2,FALSE
"vsr",2025,"330455","Rio de Janeiro",22.8638470032854,5.50625996546574,0.416175260624575,0.0159298837044645,0.791,0.937692307692308,"HH","ns","ns",7,FALSE
"vsr",2025,"330460","Santa Maria Madalena",12.2787022158308,-5.07888482198882,-2.80774550038221,0.099130144066504,0.6974,0.9352,"LL","ns","ns",5,FALSE
"vsr",2025,"330470","Santo Antônio de Pádua",8.64594015183653,-8.71164688598308,-5.6169817199488,0.340159737286278,0.1808,0.489223529411765,"LL","ns","ns",6,FALSE
"vsr",2025,"330475","São Francisco de Itabapoana",9.76857663858452,-7.58901039923509,-8.42770546838945,0.444604783268414,0.1514,0.480630303030303,"LL","ns","ns",2,FALSE
"vsr",2025,"330480","São Fidélis",9.04091972559055,-8.31666731222906,-5.80744747260934,0.335748632634682,0.115,0.480630303030303,"LL","ns","ns",7,FALSE
"vsr",2025,"330490","São Gonçalo",40.160884238353,22.8032972005333,18.6546563186993,2.95708993557748,0.036,0.480630303030303,"HH","indicativo","HH",3,FALSE
"vsr",2025,"330500","São João da Barra",7.54543776448974,-9.81214927332987,-7.31613603134205,0.499028732602574,0.2758,0.667726315789474,"LL","ns","ns",2,FALSE
"vsr",2025,"330510","São João de Meriti",26.0415567298671,8.68396969204752,0.483257333278493,0.0291726838436573,0.763,0.937692307692308,"HH","ns","ns",5,FALSE
"vsr",2025,"330513","São José de Ubá",19.1100201219836,1.75243308416399,-6.3341540540913,-0.0771631056352059,0.2128,0.533102702702703,"HL","ns","ns",4,FALSE
"vsr",2025,"330515","São José do Vale do Rio Preto",10.8839780593824,-6.47360897843725,7.70496092506487,-0.3467340858975,0.1588,0.480630303030303,"LH","ns","ns",6,FALSE
"vsr",2025,"330520","São Pedro da Aldeia",15.2735098111046,-2.08407722671502,-1.07388962101202,0.0155579756091298,0.975,0.975,"LL","ns","ns",4,FALSE
"vsr",2025,"330530","São Sebastião do Alto",18.500892708615,1.14330567079543,-5.88694402316134,-0.0467877216141721,0.1548,0.480630303030303,"HL","ns","ns",6,FALSE
"vsr",2025,"330540","Sapucaia",9.27053074523494,-8.08705629258466,3.84517187080778,-0.216165238340548,0.4308,0.735318518518518,"LH","ns","ns",4,FALSE
"vsr",2025,"330550","Saquarema",11.9060170155718,-5.45157002224786,17.4795599257422,-0.662417385866339,0.0248,0.480630303030303,"LH","indicativo","LH",4,FALSE
"vsr",2025,"330555","Seropédica",12.1638636891766,-5.19372334864306,-3.86288782898239,0.139466705840211,0.4476,0.735342857142857,"LL","ns","ns",6,FALSE
"vsr",2025,"330560","Silva Jardim",33.846391571009,16.4888045331893,3.0412208861405,0.348591479367534,0.441,0.735342857142857,"HH","ns","ns",5,FALSE
"vsr",2025,"330570","Sumidouro",23.9566244372099,6.59903739939026,-2.76517480802461,-0.12684776356034,0.6576,0.930756923076923,"HL","ns","ns",6,FALSE
"vsr",2025,"330575","Tanguá",34.5675130731338,17.2099260353142,11.6516514633652,1.3939465528338,0.0654,0.480630303030303,"HH","ns","ns",5,FALSE
"vsr",2025,"330580","Teresópolis",7.85487195135244,-9.50271508646717,7.92506268978089,-0.523516106749082,0.1472,0.480630303030303,"LH","ns","ns",6,FALSE
"vsr",2025,"330590","Trajano de Moraes",12.2405849992184,-5.11700203860116,0.950895340755986,-0.0338242318663785,0.7182,0.937692307692308,"LH","ns","ns",8,FALSE
"vsr",2025,"330600","Três Rios",11.4320048900966,-5.92558214772302,5.34255268176973,-0.220069303977333,0.2936,0.667785365853659,"LH","ns","ns",6,FALSE
"vsr",2025,"330610","Valença",29.4423864695754,12.0847994317558,4.45019352443,0.373850510223592,0.3332,0.681208888888889,"HH","ns","ns",5,FALSE
"vsr",2025,"330615","Varre-Sai",20.7097414582214,3.35215442040181,-2.11586828320996,-0.0493051493334343,0.9292,0.955368888888889,"HL","ns","ns",3,FALSE
"vsr",2025,"330620","Vassouras",18.1661257618939,0.808538724074261,2.47861419326179,0.0139312276917462,0.5002,0.779972881355932,"HH","ns","ns",8,FALSE
"vsr",2025,"330630","Volta Redonda",15.6633601487707,-1.69422688904891,0.935869272989517,-0.0110221519018318,0.7284,0.937692307692308,"LH","ns","ns",5,FALSE
